Entry Time,Symbols,Exit Time,Direction,Entry Price,Exit Price,Quantity,P&L,Fees,MAE,MFE,Drawdown,IsWin,Order Ids
2024-10-09T14:00:00Z,"NVDA  241115P00120000",2024-11-08T15:00:00Z,Sell,3.15,0.11,43,13072,73.45,0,13093.5,6385.5,1,"	318,359" 
2024-10-10T14:00:00Z,"NVDA  241115P00120000",2024-11-08T15:00:00Z,Sell,3,0.11,27,7803,17.55,-405,7816.5,4009.5,1,"	319,359" 
2024-10-11T14:00:00Z,"NVDA  241115P00122000",2024-10-15T14:00:00Z,Sell,3.1,2,21,2310,37.7,0,2436,126,1,"	320,326" 
2024-10-14T14:00:00Z,"NVDA  241115P00122000",2024-10-15T14:00:00Z,Sell,2.82,2,16,1312,10.4,-448,1408,96,1,"	325,326" 
2024-10-14T14:00:00Z,"NVDA  241129P00121000",2024-11-01T14:00:00Z,Sell,2.82,6.35,57,-20121,74.1,-20121,2508,22629,0,"	324,346" 
2024-10-15T14:00:00Z,"NVDA  241115P00124000",2024-10-17T14:00:00Z,Sell,2.32,3.15,47,-3901,61.1,-9188.5,0,9188.5,0,"	328,330" 
2024-10-16T14:00:00Z,"NVDA  241122P00119000",2024-11-13T15:00:00Z,Sell,4.25,0.4,10,3850,13,0,3865,1925,1,"	329,370" 
2024-10-17T14:00:00Z,"NVDA  241122P00123000",2024-10-18T14:00:00Z,Sell,3.25,4.45,39,-4680,50.7,-4680,0,4680,0,"	331,332" 
2024-10-18T14:00:00Z,"NVDA  241122P00123000",2024-10-21T14:00:00Z,Sell,4.3,3.9,38,1520,49.4,0,1900,380,1,"	333,334" 
2024-10-21T14:00:00Z,"NVDA  241122P00124000",2024-11-11T15:00:00Z,Sell,4.05,0.62,41,14063,53.3,-3895,14104,9635,1,"	335,363" 
2024-10-22T14:00:00Z,"NVDA  241122P00130000",2024-11-01T14:00:00Z,Sell,4.3,7.6,42,-13860,54.6,-13860,315,14175,0,"	337,347" 
2024-10-23T14:00:00Z,"NVDA  241129P00129000",2024-11-06T15:00:00Z,Sell,4.5,3.9,27,1620,35.1,-6858,1890,8073,1,"	338,351" 
2024-10-24T14:00:00Z,"NVDA  241129P00126000",2024-11-07T15:00:00Z,Sell,4.55,3.75,6,480,7.8,-765,1758,1395,1,"	339,353" 
2024-10-25T14:00:00Z,"TSLA  241129P00235000",2024-11-08T15:00:00Z,Sell,6.35,0.77,4,2232,5.2,-1356,2240,1776,1,"	340,355" 
2024-10-28T14:00:00Z,"TSLA  241129P00245000",2024-11-08T15:00:00Z,Sell,7.75,1.24,6,3906,7.8,-4050,3930,4080,1,"	341,357" 
2024-10-29T14:00:00Z,"TSLA  241129P00240000",2024-11-08T15:00:00Z,Sell,6.8,0.97,4,2332,5.2,-2070,2348,2082,1,"	342,360" 
2024-10-30T14:00:00Z,"TSLA  241206P00235000",2024-11-08T15:00:00Z,Sell,6.45,1.28,4,2068,5.2,-1880,2092,1880,1,"	343,356" 
2024-10-31T14:00:00Z,"NVDA  241206P00125000",2024-11-05T15:00:00Z,Sell,4,4.6,1,-60,2,-200,0,200,0,"	344,349" 
2024-11-04T15:00:00Z,"NVDA  241206P00123000",2024-11-08T15:00:00Z,Sell,4.35,1.03,17,5644,22.1,0,5720.5,408,1,"	348,358" 
2024-11-05T15:00:00Z,"AMZN  241206P00175000",2024-11-15T15:00:00Z,Sell,0.9,0.18,8,576,10.4,0,592,24,1,"	350,374" 
2024-11-06T15:00:00Z,"AMZN  241213P00180000",2024-11-27T15:00:00Z,Sell,1.21,0.21,24,2400,31.2,0,2412,1500,1,"	352,384" 
2024-11-07T15:00:00Z,"AMZN  241213P00185000",2024-11-14T15:00:00Z,Sell,0.86,0.37,28,1372,36.4,0,1428,280,1,"	354,372" 
2024-11-08T15:00:00Z,"TSLA  241213P00270000",2024-11-25T15:00:00Z,Sell,6.25,1.1,29,14935,37.7,0,15022,4553,1,"	361,380" 
2024-11-11T15:00:00Z,"NVDA  241227P00134000",2024-11-11T15:00:00Z,Sell,2.52,4.6,41,-8528,53.3,-8528,0,8528,0,"	364,365" 
2024-11-11T15:00:00Z,"NVDA  241227P00134000",2024-11-12T15:00:00Z,Sell,2.52,4.85,41,-9553,53.3,-9553,0,9553,0,"	366,368" 
2024-11-11T15:00:00Z,"TSLA  241213P00290000",2024-12-03T15:00:00Z,Sell,9.2,0.44,21,18396,27.3,-840,18438,8557.5,1,"	367,396" 
2024-11-12T15:00:00Z,"TSLA  241213P00315000",2024-11-27T15:00:00Z,Sell,11.35,5.65,20,11400,26,-19660,11620,19660,1,"	369,383" 
2024-11-13T15:00:00Z,"TSLA  241220P00295000",2024-12-06T15:00:00Z,Sell,9.75,0.53,10,9220,13,-3600,9230,4225,1,"	371,406" 
2024-11-14T15:00:00Z,"TSLA  241220P00300000",2024-12-03T15:00:00Z,Sell,10.6,1.44,12,10992,15.6,-5880,11016,5880,1,"	373,398" 
2024-11-18T15:00:00Z,"TSLA  241220P00290000",2024-12-02T15:00:00Z,Sell,9.2,1.53,4,3068,5.2,0,3080,80,1,"	376,392" 
2024-11-19T15:00:00Z,"TSLA  241220P00305000",2024-12-03T15:00:00Z,Sell,9.55,1.82,12,9276,15.6,0,9306,750,1,"	377,397" 
2024-11-20T15:00:00Z,"TSLA  241227P00310000",2024-12-02T15:00:00Z,Sell,10.65,5.05,11,6160,18.85,-412.5,6242.5,935,1,"	378,390" 
2024-11-21T15:00:00Z,"TSLA  241227P00310000",2024-12-02T15:00:00Z,Sell,10.9,5.05,7,4095,4.55,-87.5,4147.5,595,1,"	379,390" 
2024-11-25T15:00:00Z,"NVDA  241227P00130000",2024-12-05T15:00:00Z,Sell,2.27,0.62,37,6105,48.1,-4921,6123.5,4921,1,"	381,402" 
2024-11-26T15:00:00Z,"NVDA  241227P00125000",2024-12-06T15:00:00Z,Sell,2.12,0.34,12,2136,15.6,0,2148,174,1,"	382,405" 
2024-11-27T15:00:00Z,"TSLA  250103P00305000",2024-11-29T15:00:00Z,Sell,8,9.1,17,-1870,22.1,-2193,0,2193,0,"	385,386" 
2024-11-29T15:00:00Z,"TSLA  250103P00300000",2024-12-02T15:00:00Z,Sell,7.45,5.2,15,3375,19.5,0,3600,225,1,"	387,388" 
2024-12-02T15:00:00Z,"TSLA  250110P00310000",2024-12-03T15:00:00Z,Sell,7.9,6.9,14,1400,18.2,0,1890,490,1,"	394,395" 
2024-12-02T15:00:00Z,"TSLA  250117P00310000",2025-01-02T15:00:00Z,Sell,10.2,1.32,15,13320,33.8,0,13800,2107.5,1,"	389,434" 
2024-12-02T15:00:00Z,"TSLA  250117P00310000",2025-01-02T15:00:00Z,Sell,10.2,1.32,18,15984,11.7,0,16560,2529,1,"	391,434" 
2024-12-02T15:00:00Z,"TSLA  250117P00310000",2025-01-02T15:00:00Z,Sell,10.2,1.32,4,3552,2.6,0,3680,562,1,"	393,434" 
2024-12-03T15:00:00Z,"TSLA  250103P00325000",2024-12-04T15:00:00Z,Sell,8.65,9.1,27,-1215,35.1,-1485,0,1485,0,"	399,400" 
2024-12-04T15:00:00Z,"TSLA  250110P00320000",2024-12-05T15:00:00Z,Sell,9.2,8.2,28,2800,36.4,0,3780,980,1,"	401,403" 
2024-12-05T15:00:00Z,"META  250110P00555000",2025-01-11T05:00:00Z,Sell,3,0,20,6000,13,-7500,6000,10940,1,"	404,442" 
2024-12-06T15:00:00Z,"META  250110P00550000",2025-01-11T05:00:00Z,Sell,2.81,0,16,4496,10.4,-5104,4496,7976,1,"	407,441" 
2024-12-09T15:00:00Z,"META  250117P00560000",2024-12-19T15:00:00Z,Sell,3.7,9.15,11,-5995,16.25,-5995,1259.5,7254.5,0,"	408,420" 
2024-12-09T15:00:00Z,"META  250117P00560000",2025-01-18T05:00:00Z,Sell,3.7,0,3,1110,0,-2040,1110,2383.5,1,"	408,449" 
2024-12-10T15:00:00Z,"TSLA  250110P00350000",2024-12-16T15:00:00Z,Sell,10.1,3.7,13,8320,16.9,0,8775,455,1,"	409,413" 
2024-12-11T15:00:00Z,"TSLA  250117P00360000",2024-12-18T15:00:00Z,Sell,12.45,3.9,12,10260,15.6,0,10350,810,1,"	410,418" 
2024-12-12T15:00:00Z,"TSLA  250117P00385000",2024-12-24T15:00:00Z,Sell,14.95,10.05,10,4900,13,-1800,8400,8750,1,"	411,424" 
2024-12-13T15:00:00Z,"TSLA  250117P00375000",2024-12-17T15:00:00Z,Sell,12.55,6.75,6,3480,7.8,0,3540,60,1,"	412,416" 
2024-12-16T15:00:00Z,"TSLA  250131P00395000",2024-12-23T15:00:00Z,Sell,21.9,30.3,13,-10920,16.9,-10920,9327.5,20247.5,0,"	414,423" 
2024-12-16T15:00:00Z,"META  250117P00555000",2025-01-18T05:00:00Z,Sell,2.9,0,2,580,1.3,-1260,580,1376,1,"	415,448" 
2024-12-17T15:00:00Z,"META  250117P00560000",2025-01-18T05:00:00Z,Sell,3,0,4,1200,2.6,-3000,1200,3000,1,"	417,449" 
2024-12-18T15:00:00Z,"META  250124P00555000",2025-01-07T15:00:00Z,Sell,3.85,1.14,5,1355,6.5,-3650,1375,3650,1,"	419,437" 
2024-12-24T15:00:00Z,"TSLA  250124P00390000",2024-12-26T15:00:00Z,Sell,14.5,8.3,10,6200,13,0,6325,125,1,"	425,426" 
2024-12-26T15:00:00Z,"TSLA  250131P00415000",2024-12-27T15:00:00Z,Sell,21.8,24.15,13,-3055,16.9,-3055,0,3055,0,"	427,428" 
2024-12-27T15:00:00Z,"TSLA  250131P00410000",2024-12-30T15:00:00Z,Sell,21.75,28.2,12,-7740,15.6,-7740,0,7740,0,"	429,430" 
2024-12-30T15:00:00Z,"TSLA  250131P00390000",2024-12-31T15:00:00Z,Sell,19.65,22.65,11,-3300,14.3,-3300,0,3300,0,"	431,432" 
2024-12-31T15:00:00Z,"NVDA  250131P00125000",2025-01-23T15:00:00Z,Sell,2.66,0.14,26,6552,33.8,-1729,6578,3939,1,"	433,454" 
2025-01-02T15:00:00Z,"NVDA  250207P00120000",2025-01-23T15:00:00Z,Sell,2.56,0.18,35,8330,45.5,0,8365,3885,1,"	435,455" 
2025-01-06T15:00:00Z,"GOOGL 250207P00170000",2025-02-07T15:00:00Z,Sell,1.32,0.01,36,4716,32.4,-144,4716,1872,1,"	436,474" 
2025-01-07T15:00:00Z,"GOOGL 250207P00175000",2025-02-08T05:00:00Z,Sell,1.31,0,42,5502,27.3,-3486,5502,3612,1,"	438,476" 
2025-01-08T15:00:00Z,"GOOGL 250214P00175000",2025-02-15T05:00:00Z,Sell,1.55,0,26,4030,16.9,-2288,4030,3211,1,"	439,482" 
2025-01-10T15:00:00Z,"NVDA  250214P00127000",2025-01-22T15:00:00Z,Sell,2.68,1.11,20,3140,26,-3740,3160,3740,1,"	440,451" 
2025-01-13T15:00:00Z,"NVDA  250214P00123000",2025-01-28T15:00:00Z,Sell,2.37,9.65,52,-37856,67.6,-37856,10764,48620,0,"	443,463" 
2025-01-14T15:00:00Z,"NVDA  250221P00121000",2025-01-22T15:00:00Z,Sell,2.44,0.72,26,4472,33.8,-1638,4498,1638,1,"	444,452" 
2025-01-15T15:00:00Z,"GOOGL 250221P00170000",2025-02-05T15:00:00Z,Sell,1.68,0.3,6,828,7.8,0,840,456,1,"	445,470" 
2025-01-16T15:00:00Z,"GOOGL 250221P00175000",2025-02-22T05:00:00Z,Sell,1.38,0,27,3726,17.55,-1863,3726,3118.5,1,"	446,489" 
2025-01-17T15:00:00Z,"GOOGL 250221P00175000",2025-02-22T05:00:00Z,Sell,1.66,0,9,1494,5.85,-369,1494,1039.5,1,"	447,489" 
2025-01-21T15:00:00Z,"GOOGL 250221P00175000",2025-02-22T05:00:00Z,Sell,1.24,0,30,3720,19.5,-2490,3720,3465,1,"	450,489" 
2025-01-22T15:00:00Z,"GOOGL 250228P00180000",2025-02-27T21:00:00Z,Sell,1.39,0,34,4726,22.1,-35156,4726,37451,0,"	453,494" 
2025-01-23T15:00:00Z,"NVDA  250228P00134000",2025-01-24T15:00:00Z,Sell,3.5,3.25,48,1200,62.4,0,1440,240,1,"	456,457" 
2025-01-24T15:00:00Z,"NVDA  250228P00134000",2025-01-28T15:00:00Z,Sell,3.15,21.85,47,-87890,61.1,-87890,0,87890,0,"	458,461" 
2025-01-27T15:00:00Z,"NVDA  250228P00130000",2025-01-28T15:00:00Z,Sell,3.25,16.8,28,-37940,36.4,-38220,0,38220,0,"	459,462" 
2025-01-29T15:00:00Z,"META  250307P00610000",2025-02-06T15:00:00Z,Sell,10.45,2.27,4,3272,7.15,-240,3388,240,1,"	464,472" 
2025-01-30T15:00:00Z,"META  250307P00610000",2025-02-06T15:00:00Z,Sell,10.2,2.27,3,2379,1.95,-255,2466,154.5,1,"	465,472" 
2025-01-31T15:00:00Z,"GOOGL 250307P00180000",2025-02-05T15:00:00Z,Sell,1.62,1.17,18,810,28.6,-306,972,828,1,"	466,469" 
2025-02-03T15:00:00Z,"GOOGL 250307P00185000",2025-03-03T11:30:00Z,Sell,1.75,0,15,2625,9.75,-22650,2625,22912.5,0,"	467,498" 
2025-02-04T15:00:00Z,"GOOGL 250307P00180000",2025-02-05T15:00:00Z,Sell,1.69,1.17,8,416,5.2,-80,488,72,1,"	468,469" 
2025-02-05T15:00:00Z,"AMZN  250314P00215000",2025-03-10T04:00:00Z,Sell,2.28,0,15,3420,9.75,-20580,3420,21930,0,"	471,509" 
2025-02-06T15:00:00Z,"AMZN  250314P00215000",2025-03-10T04:00:00Z,Sell,3.2,0,3,960,1.95,-3840,960,4386,0,"	473,509" 
2025-02-07T15:00:00Z,"AMZN  250314P00215000",2025-03-10T04:00:00Z,Sell,2.37,0,10,2370,6.5,-13630,2370,14620,0,"	475,509" 
2025-02-10T15:00:00Z,"AAPL  250314P00205000",2025-03-15T04:00:00Z,Sell,0.96,0,5,480,3.25,0,480,222.5,1,"	477,517" 
2025-02-11T15:00:00Z,"AAPL  250314P00205000",2025-03-15T04:00:00Z,Sell,0.72,0,8,576,5.2,-192,576,356,1,"	478,517" 
2025-02-12T15:00:00Z,"AAPL  250321P00210000",2025-02-20T15:00:00Z,Sell,0.89,0.29,4,240,5.2,0,242,8,1,"	479,485" 
2025-02-14T15:00:00Z,"AAPL  250321P00220000",2025-02-21T15:00:00Z,Sell,0.97,0.53,4,176,5.2,0,180,4,1,"	481,487" 
2025-02-18T15:00:00Z,"NVDA  250321P00126000",2025-03-17T20:00:00Z,Sell,4.3,0,16,6880,10.4,-24600,6880,26120,0,"	483,519" 
2025-02-19T15:00:00Z,"NVDA  250328P00127000",2025-03-24T10:30:00Z,Sell,4.55,0,7,3185,4.55,-11564,3185,11931.5,0,"	484,526" 
2025-02-20T15:00:00Z,"NVDA  250328P00126000",2025-03-24T10:30:00Z,Sell,4.05,0,10,4050,6.5,-15950,4050,16225,0,"	486,527" 
2025-02-21T15:00:00Z,"AAPL  250328P00220000",2025-03-29T04:00:00Z,Sell,0.7,0,3,210,1.95,-3477,210,3477,0,"	488,533" 
2025-02-24T15:00:00Z,"AAPL  250328P00220000",2025-03-29T04:00:00Z,Sell,0.94,0,12,1128,7.8,-13620,1128,13704,0,"	490,533" 
2025-02-25T15:00:00Z,"AAPL  250328P00220000",2025-03-29T04:00:00Z,Sell,0.87,0,5,435,3.25,-5710,435,5710,0,"	491,533" 
2025-02-27T21:00:00Z,"GOOGL",2025-02-28T15:00:00Z,Buy,180,168.5,2646,-30429,13.23,-30429,0,30429,0,"	494,497" 
2025-02-27T21:00:00Z,"GOOGL",2025-03-04T15:00:00Z,Buy,180,167.01,754,-9794.46,5.34,-9794.46,3770,13564.46,0,"	494,503" 
2025-03-03T11:30:00Z,"GOOGL",2025-03-04T15:00:00Z,Buy,185,167.01,314,-5648.86,0,-5648.86,0,5648.86,0,"	498,503" 
2025-03-03T11:30:00Z,"GOOGL",2025-03-31T14:00:00Z,Buy,185,154.33,1186,-36374.62,5.93,-36374.62,0,36374.62,0,"	498,538" 
2025-03-06T15:00:00Z,"GOOGL 250411C00185000",2025-03-18T14:00:00Z,Sell,2.12,0.41,11,1881,12.65,-495,2062.5,495,1,"	506,520" 
2025-03-06T15:00:00Z,"MSFT  250411P00360000",2025-04-12T04:00:00Z,Sell,2.04,0,2,408,1.3,-1842,408,2134,1,"	507,554" 
2025-03-10T04:00:00Z,"AMZN",2025-03-10T14:00:00Z,Buy,215,199.25,1470,-23152.5,7.35,-23152.5,0,23152.5,0,"	509,511" 
2025-03-10T04:00:00Z,"AMZN",2025-03-11T14:00:00Z,Buy,215,194.54,750,-15345,3.75,-15345,0,15345,0,"	509,513" 
2025-03-10T04:00:00Z,"AMZN",2025-04-07T14:00:00Z,Buy,215,171,580,-25520,2.9,-25520,0,25520,0,"	509,548" 
2025-03-13T14:00:00Z,"AMZN  250417C00215000",2025-04-01T14:00:00Z,Sell,2.7,0.28,5,1210,6.5,0,1220,680,1,"	515,539" 
2025-03-13T14:00:00Z,"META  250417P00560000",2025-04-14T20:00:00Z,Sell,9.95,0,1,995,1,-5015,995,5743,0,"	516,556" 
2025-03-17T14:00:00Z,"META  250417P00550000",2025-04-07T14:00:00Z,Sell,8.15,53.45,3,-13590,3.9,-13590,1858.5,15448.5,0,"	518,549" 
2025-03-17T20:00:00Z,"NVDA",2025-03-31T14:00:00Z,Buy,126,109.67,1600,-26128,16.5,-26128,1600,27728,0,"	519,537" 
2025-03-18T14:00:00Z,"AMZN  250425P00175000",2025-04-26T04:00:00Z,Sell,1.86,0,1,186,1,-972,186,1112,1,"	521,571" 
2025-03-24T10:30:00Z,"NVDA",2025-03-31T14:00:00Z,Buy,127,109.67,700,-12131,0,-12131,0,12131,0,"	526,537" 
2025-03-24T10:30:00Z,"NVDA",2025-03-31T14:00:00Z,Buy,126,109.67,1000,-16330,0,-16330,1000,16330,0,"	527,537" 
2025-03-26T14:00:00Z,"META  250502P00570000",2025-05-03T04:00:00Z,Sell,11.35,0,1,1135,1,-7661,1135,7661,1,"	530,584" 
2025-03-29T04:00:00Z,"AAPL",2025-04-04T14:00:00Z,Buy,220,203.19,2000,-33620,18,-33620,7780,41400,0,"	533,546" 
2025-04-01T14:00:00Z,"TSLA  250502P00235000",2025-04-29T14:00:00Z,Sell,12.4,0.44,8,9568,10.4,-15680,9584,20000,1,"	540,573" 
2025-04-02T14:00:00Z,"AAPL  250509C00245000",2025-04-04T14:00:00Z,Sell,1.38,0.58,20,1600,36.4,-280,1780,280,1,"	541,545" 
2025-04-02T14:00:00Z,"TSLA  250509P00245000",2025-04-30T14:00:00Z,Sell,14.4,1.69,6,7626,7.8,-15426,7635,17706,1,"	542,577" 
2025-04-03T14:00:00Z,"TSLA  250509P00255000",2025-04-17T14:00:00Z,Sell,13.6,26,5,-6200,6.5,-16112.5,0,16112.5,0,"	543,563" 
2025-04-04T14:00:00Z,"AAPL  250509C00245000",2025-04-17T14:00:00Z,Buy,0.58,0.1,16,-768,10.4,-768,0,768,0,"	545,560" 
2025-04-04T14:00:00Z,"AAPL",2025-10-13T14:00:00Z,Sell,203.19,245.27,1600,-67328,12.5,-87792,49232,137024,0,"	546,781" 
2025-04-08T14:00:00Z,"AMZN  250509P00160000",2025-04-25T14:00:00Z,Sell,6.15,1.09,2,1012,2.6,-410,1016,663,1,"	550,569" 
2025-04-09T14:00:00Z,"AMZN  250516P00155000",2025-04-25T14:00:00Z,Sell,6.9,1.06,1,584,2,0,588,264,1,"	551,568" 
2025-04-10T14:00:00Z,"NVDA  250516P00105000",2025-04-17T14:00:00Z,Sell,3.9,6.65,33,-9075,42.9,-9817.5,742.5,9817.5,0,"	552,562" 
2025-04-14T14:00:00Z,"NVDA  250516P00100000",2025-05-05T14:00:00Z,Sell,3.8,0.48,5,1660,6.5,-1825,1670,2510,1,"	555,585" 
2025-04-14T20:00:00Z,"META",2025-05-12T20:00:00Z,Buy,560,565,100,50000,0,-753400,794300,753400,1,"	556,597" 
2025-04-15T14:00:00Z,"META  250516C00565000",2025-05-12T20:00:00Z,Sell,17.95,0,1,1795,1,-5710,1795,6957.5,0,"	557,597" 
2025-04-15T14:00:00Z,"TSLA  250516P00230000",2025-05-17T04:00:00Z,Sell,13.05,0,1,1305,1,-807,1305,947,1,"	558,611" 
2025-04-16T14:00:00Z,"TSLA  250523P00230000",2025-04-30T14:00:00Z,Sell,12.9,2.72,3,3054,3.9,-2877,3072,2877,1,"	559,576" 
2025-04-21T14:00:00Z,"TSLA  250523P00220000",2025-04-29T14:00:00Z,Sell,12.2,2.51,2,1938,2.6,-1095,1946,1095,1,"	564,574" 
2025-04-24T14:00:00Z,"MSFT  250530P00340000",2025-05-02T14:00:00Z,Sell,2.8,0.47,3,699,3.9,0,724.5,336,1,"	567,581" 
2025-04-25T14:00:00Z,"NVDA  250530P00097000",2025-05-14T14:00:00Z,Sell,3.25,0.2,14,4270,18.2,0,4284,735,1,"	570,601" 
2025-04-28T14:00:00Z,"NVDA  250530P00101000",2025-05-13T14:00:00Z,Sell,2.82,0.59,17,3791,22.1,-2006,3808,2006,1,"	572,598" 
2025-04-29T14:00:00Z,"NVDA  250530P00099000",2025-05-13T14:00:00Z,Sell,3.1,0.48,15,3930,19.5,0,3945,255,1,"	575,599" 
2025-04-30T14:00:00Z,"TSLA  250606P00265000",2025-05-01T14:00:00Z,Sell,11.95,14.8,6,-1710,7.8,-2148,0,2148,0,"	578,579" 
2025-05-01T14:00:00Z,"TSLA  250606P00255000",2025-05-02T14:00:00Z,Sell,11.1,11.4,5,-150,6.5,-150,290,440,0,"	580,582" 
2025-05-02T14:00:00Z,"TSLA  250606P00255000",2025-05-05T14:00:00Z,Sell,11.05,8.8,8,1800,10.4,0,1968,168,1,"	583,587" 
2025-05-05T14:00:00Z,"TSLA  250620P00260000",2025-05-06T14:00:00Z,Sell,13.15,14.75,8,-1280,10.4,-1304,0,1304,0,"	588,590" 
2025-05-05T14:00:00Z,"NVDA  250620P00103000",2025-05-15T14:00:00Z,Sell,3.5,0.69,5,1405,6.5,-150,1410,150,1,"	586,607" 
2025-05-05T14:00:00Z,"TSLA  250606P00260000",2025-06-07T04:00:00Z,Sell,9.9,0,8,7920,5.2,-1920,7920,1920,1,"	589,636" 
2025-05-06T14:00:00Z,"TSLA  250606P00255000",2025-05-07T14:00:00Z,Sell,9.55,10.65,9,-990,11.7,-990,0,990,0,"	591,592" 
2025-05-07T14:00:00Z,"NVDA  250613P00103000",2025-05-15T14:00:00Z,Sell,3.4,0.55,23,6555,29.9,0,6578,276,1,"	593,605" 
2025-05-08T14:00:00Z,"NVDA  250620P00106000",2025-05-14T14:00:00Z,Sell,3.7,1.07,19,4997,24.7,0,5054,190,1,"	594,602" 
2025-05-09T14:00:00Z,"TSLA  250613P00260000",2025-05-14T14:00:00Z,Sell,10.4,2.31,6,4854,7.8,0,4890,36,1,"	595,603" 
2025-05-12T14:00:00Z,"TSLA  250613P00270000",2025-05-27T14:00:00Z,Sell,10.2,1.98,4,3288,5.2,0,3312,260,1,"	596,624" 
2025-05-13T14:00:00Z,"TSLA  250627P00285000",2025-05-23T14:00:00Z,Sell,11.5,6.15,9,4815,11.7,0,5197.5,1530,1,"	600,621" 
2025-05-14T14:00:00Z,"TSLA  250620P00300000",2025-05-15T14:00:00Z,Sell,10.4,7.85,11,2805,14.3,0,2860,55,1,"	604,606" 
2025-05-15T14:00:00Z,"TSLA  250620P00315000",2025-05-16T14:00:00Z,Sell,11.85,12.75,13,-1170,16.9,-1170,0,1170,0,"	608,609" 
2025-05-16T14:00:00Z,"TSLA  250620P00310000",2025-05-19T14:00:00Z,Sell,10.95,9.2,13,2275,16.9,0,2372.5,97.5,1,"	610,612" 
2025-05-19T14:00:00Z,"TSLA  250620P00315000",2025-05-20T14:00:00Z,Sell,10.45,11.8,14,-1890,18.2,-1890,0,1890,0,"	613,614" 
2025-05-20T14:00:00Z,"TSLA  250620P00310000",2025-05-21T14:00:00Z,Sell,10.1,9.65,14,630,18.2,0,735,105,1,"	615,616" 
2025-05-21T14:00:00Z,"TSLA  250627P00310000",2025-05-22T14:00:00Z,Sell,11.45,14.35,15,-4350,19.5,-4350,0,4350,0,"	617,618" 
2025-05-22T14:00:00Z,"TSLA  250627P00300000",2025-05-23T14:00:00Z,Sell,11,9.25,15,2625,19.5,0,2925,300,1,"	619,620" 
2025-05-23T14:00:00Z,"TSLA  250627P00310000",2025-05-27T14:00:00Z,Sell,11.9,12.4,18,-900,23.4,-900,0,900,0,"	622,623" 
2025-05-27T14:00:00Z,"TSLA  250627P00305000",2025-05-28T14:00:00Z,Sell,10.6,6.3,20,8600,26,0,8750,150,1,"	625,626" 
2025-05-28T14:00:00Z,"NVDA  250703P00122000",2025-07-04T04:00:00Z,Sell,2.86,0,51,14586,33.15,0,14586,9562.5,1,"	627,661" 
2025-05-29T14:00:00Z,"NVDA  250703P00122000",2025-07-04T04:00:00Z,Sell,0.01,0,35,35,22.75,-9975,35,6562.5,1,"	628,661" 
2025-05-30T14:00:00Z,"NVDA  250703P00126000",2025-06-18T14:00:00Z,Sell,2.09,0.49,27,4320,35.1,-1917,4576.5,1917,1,"	629,646" 
2025-06-02T14:00:00Z,"TSLA  250703P00315000",2025-07-04T04:00:00Z,Sell,12.2,0,4,4880,2.6,-11810,4880,12220,1,"	630,662" 
2025-06-03T14:00:00Z,"TSLA  250711P00310000",2025-06-06T14:00:00Z,Sell,12.2,40.3,5,-14050,9.1,-14050,325,14375,0,"	631,635" 
2025-06-04T14:00:00Z,"TSLA  250711P00310000",2025-06-06T14:00:00Z,Sell,11.65,40.3,4,-11460,3.25,-11460,40,11460,0,"	632,635" 
2025-06-04T14:00:00Z,"TSLA  250711P00310000",2025-07-07T20:00:00Z,Sell,11.65,0,1,1165,0,-2865,1165,2865,0,"	632,665" 
2025-06-05T14:00:00Z,"NVDA  250711P00128000",2025-06-17T14:00:00Z,Sell,1.77,0.85,5,460,18.2,-237.5,465,280,1,"	633,643" 
2025-06-09T14:00:00Z,"NVDA  250711P00128000",2025-06-17T14:00:00Z,Sell,1.77,0.85,8,736,5.2,-380,744,448,1,"	637,643" 
2025-06-10T14:00:00Z,"NVDA  250711P00128000",2025-06-17T14:00:00Z,Sell,1.42,0.85,10,570,6.5,-825,580,560,1,"	638,643" 
2025-06-11T14:00:00Z,"NVDA  250718P00130000",2025-06-17T14:00:00Z,Sell,1.87,1.5,10,370,13,-520,380,675,1,"	639,644" 
2025-06-12T14:00:00Z,"GOOGL 250718P00160000",2025-07-03T14:00:00Z,Sell,1.19,0.25,6,564,18.2,-816,570,906,1,"	640,659" 
2025-06-13T14:00:00Z,"GOOGL 250718P00160000",2025-07-03T14:00:00Z,Sell,1.27,0.25,4,408,2.6,-512,412,604,1,"	641,659" 
2025-06-16T14:00:00Z,"GOOGL 250718P00155000",2025-07-07T14:00:00Z,Sell,1.02,0.13,3,267,3.9,-153,270,249,1,"	642,663" 
2025-06-17T14:00:00Z,"GOOGL 250718P00160000",2025-07-03T14:00:00Z,Sell,1.04,0.25,12,948,7.8,-1812,960,1812,1,"	645,659" 
2025-06-18T14:00:00Z,"NVDA  250725P00130000",2025-06-20T14:00:00Z,Sell,2.09,1.72,16,592,20.8,0,624,32,1,"	647,648" 
2025-06-20T14:00:00Z,"NVDA  250725P00130000",2025-06-23T14:00:00Z,Sell,1.68,1.88,16,-320,20.8,-320,0,320,0,"	649,650" 
2025-06-23T14:00:00Z,"NVDA  250725P00129000",2025-06-24T14:00:00Z,Sell,1.67,1.22,10,450,13,0,465,15,1,"	651,652" 
2025-06-24T14:00:00Z,"META  250725P00625000",2025-07-11T14:00:00Z,Sell,3.85,0.46,2,678,2.6,0,689,126,1,"	653,672" 
